delivery_id,order_id,driver_id,delivery_distance_km,preparation_time_minutes,traffic_condition,weather,delivery_time_minutes,tip_amount
DL07436,O07436,D0361,11.77,10,Low,Rainy,70.1,274.69
DL07437,O07437,D0486,1.34,23,Medium,Rainy,70.5,94.11
DL07438,O07438,D0151,11.64,37,Low,Clear,77.5,46.69
DL07439,O07439,D0127,12.91,20,Medium,Clear,74.9,3.99
DL07440,O07440,D0396,5.99,39,Medium,Clear,84.2,170.18
DL07441,O07441,D0243,5.57,11,Medium,Clear,46.5,93.7
DL07442,O07442,D0341,6.93,15,High,Rainy,83.3,28.68
DL07443,O07443,D0029,7.53,33,High,Rainy,100.1,280.49
DL07444,O07444,D0228,6.33,23,Low,Rainy,68.1,101.39
DL07445,O07445,D0107,8.09,11,Low,Clear,56.6,53.16
DL07446,O07446,D0229,14.62,12,Medium,Rainy,79.7,89.83
DL07447,O07447,D0500,1.45,35,Medium,Rainy,76.4,99.53
DL07448,O07448,D0283,14.76,38,Medium,Cloudy,118.3,202.87
DL07449,O07449,D0198,12.89,32,High,Cloudy,106.3,53.76
DL07450,O07450,D0148,12.16,16,High,Rainy,101.7,55.51
DL07451,O07451,D0182,7.3,13,High,Rainy,83.7,14.18
DL07452,O07452,D0048,2.05,24,Medium,Clear,51.1,20.79
DL07453,O07453,D0107,9.66,32,Medium,Clear,89.1,65.23
DL07454,O07454,D0184,13.52,31,Low,Rainy,94.7,12.74
DL07455,O07455,D0489,6.95,16,High,Clear,61.9,73.84
DL07456,O07456,D0150,1.97,27,Low,Clear,34.8,158.5
DL07457,O07457,D0151,1.08,34,Low,Clear,42.7,157.9
DL07458,O07458,D0162,2.67,24,Low,Clear,46.5,26.38
DL07459,O07459,D0260,9.48,15,Medium,Clear,64.4,33.87
DL07460,O07460,D0480,14.87,21,High,Cloudy,106.4,79.63
DL07461,O07461,D0272,10.97,25,Low,Cloudy,77.9,85.24
DL07462,O07462,D0324,3.2,35,Low,Clear,48.8,15.49
DL07463,O07463,D0028,13.08,17,Low,Rainy,81.4,144.51
DL07464,O07464,D0476,10.24,36,Medium,Rainy,106.0,71.49
DL07465,O07465,D0233,5.22,36,Medium,Rainy,92.2,32.47
DL07466,O07466,D0022,8.02,10,Low,Cloudy,47.0,52.3
DL07467,O07467,D0008,6.64,41,Medium,Cloudy,87.4,80.61
DL07468,O07468,D0218,13.2,12,Low,Clear,69.0,218.71
DL07469,O07469,D0231,14.35,39,High,Clear,109.8,57.44
DL07470,O07470,D0350,2.73,26,Low,Rainy,59.0,49.92
DL07471,O07471,D0114,3.06,18,Medium,Cloudy,48.5,132.63
DL07472,O07472,D0181,2.15,16,Medium,Clear,38.8,78.48
DL07473,O07473,D0137,6.32,41,Medium,Rainy,92.7,159.49
DL07474,O07474,D0346,14.59,38,Medium,Clear,96.3,22.92
DL07475,O07475,D0426,14.82,27,Medium,Clear,89.1,230.77
DL07476,O07476,D0123,9.34,14,Low,Clear,49.6,75.06
DL07477,O07477,D0054,7.49,43,Low,Cloudy,78.2,139.7
DL07478,O07478,D0331,5.23,24,Medium,Clear,57.8,27.26
DL07479,O07479,D0377,1.01,15,Low,Clear,24.7,35.92
DL07480,O07480,D0409,4.68,41,High,Clear,85.9,103.62
DL07481,O07481,D0098,3.05,12,Medium,Clear,48.0,61.94
DL07482,O07482,D0091,1.03,34,High,Clear,61.3,189.83
DL07483,O07483,D0499,13.54,26,Medium,Rainy,96.3,160.73
DL07484,O07484,D0010,2.18,20,Low,Clear,30.0,49.6
DL07485,O07485,D0463,10.92,44,Low,Cloudy,95.4,92.24
DL07486,O07486,D0242,13.94,15,Low,Clear,70.2,62.22
DL07487,O07487,D0453,2.78,34,Medium,Clear,58.2,206.28
DL07488,O07488,D0396,4.37,26,Low,Rainy,70.1,73.01
DL07489,O07489,D0264,4.29,39,Medium,Cloudy,82.2,66.86
DL07490,O07490,D0198,2.21,19,Medium,Clear,46.1,45.9
DL07491,O07491,D0344,13.74,37,Medium,Cloudy,95.0,34.67
DL07492,O07492,D0257,12.89,12,Medium,Cloudy,73.0,181.34
DL07493,O07493,D0281,6.33,27,Low,Clear,56.3,36.8
DL07494,O07494,D0301,11.77,25,Low,Clear,68.1,34.08
DL07495,O07495,D0175,8.13,35,High,Clear,92.9,23.52
DL07496,O07496,D0267,10.51,28,High,Clear,85.2,182.94
DL07497,O07497,D0190,10.65,26,Low,Cloudy,72.1,167.16
DL07498,O07498,D0215,11.85,37,High,Rainy,113.6,6.84
DL07499,O07499,D0420,13.59,29,Medium,Clear,83.6,180.66
DL07500,O07500,D0040,12.05,39,High,Cloudy,105.5,183.43
DL07501,O07501,D0071,10.89,22,Medium,Cloudy,81.0,130.92
DL07502,O07502,D0219,9.71,22,Low,Cloudy,60.2,37.09
DL07503,O07503,D0365,3.93,41,Medium,Cloudy,84.2,83.92
DL07504,O07504,D0469,4.96,36,Medium,Cloudy,79.1,214.93
DL07505,O07505,D0005,2.06,32,High,Rainy,79.9,17.83
DL07506,O07506,D0225,4.61,41,Low,Rainy,78.3,92.98
DL07507,O07507,D0185,8.62,25,Medium,Clear,74.2,37.36
DL07508,O07508,D0144,14.35,20,Low,Clear,65.2,22.02
DL07509,O07509,D0395,2.78,29,High,Clear,58.7,13.24
DL07510,O07510,D0182,7.2,20,Medium,Clear,58.6,19.05
DL07511,O07511,D0383,11.51,34,High,Clear,92.7,70.44
DL07512,O07512,D0416,12.11,44,Low,Clear,86.7,116.27
DL07513,O07513,D0306,3.67,34,Medium,Rainy,71.2,240.43
DL07514,O07514,D0216,3.5,11,Medium,Cloudy,35.3,18.36
DL07515,O07515,D0457,9.55,36,Low,Clear,76.2,78.47
DL07516,O07516,D0190,13.8,28,High,Clear,103.0,35.22
DL07517,O07517,D0356,12.26,35,High,Rainy,109.9,14.99
DL07518,O07518,D0263,6.38,42,Low,Clear,74.9,28.92
DL07519,O07519,D0348,10.22,13,Medium,Clear,67.9,35.44
DL07520,O07520,D0316,4.57,11,High,Clear,52.9,79.91
DL07521,O07521,D0471,7.6,39,Medium,Rainy,90.4,6.66
DL07522,O07522,D0295,8.5,18,Medium,Rainy,79.8,20.66
DL07523,O07523,D0077,9.93,11,High,Clear,69.6,57.67
DL07524,O07524,D0051,6.61,38,Medium,Clear,78.4,30.27
DL07525,O07525,D0391,1.45,19,Medium,Cloudy,48.9,22.82
DL07526,O07526,D0469,13.99,17,Medium,Rainy,98.8,261.05
DL07527,O07527,D0124,14.39,11,High,Cloudy,89.0,187.18
DL07528,O07528,D0124,10.62,38,Medium,Clear,84.9,5.18
DL07529,O07529,D0167,4.73,28,Medium,Cloudy,75.2,4.94
DL07530,O07530,D0205,9.33,30,Low,Rainy,84.5,121.05
DL07531,O07531,D0164,4.87,17,Medium,Cloudy,48.8,90.56
DL07532,O07532,D0012,10.78,33,High,Cloudy,108.4,19.77
DL07533,O07533,D0328,6.04,41,Low,Clear,69.5,77.38
DL07534,O07534,D0496,8.8,24,Low,Cloudy,65.1,212.66
DL07535,O07535,D0107,1.83,15,Medium,Cloudy,40.3,47.35
DL07536,O07536,D0356,14.95,27,Medium,Clear,88.5,138.75
DL07537,O07537,D0053,10.27,22,Medium,Cloudy,79.5,49.24
DL07538,O07538,D0189,14.16,14,Low,Clear,58.1,33.33
DL07539,O07539,D0367,11.42,25,High,Rainy,106.0,127.45
DL07540,O07540,D0122,8.87,29,Medium,Clear,77.0,61.48
DL07541,O07541,D0236,11.31,12,Medium,Rainy,74.6,6.01
DL07542,O07542,D0023,7.57,14,Medium,Rainy,72.3,81.88
DL07543,O07543,D0482,14.43,19,Medium,Clear,81.9,23.84
DL07544,O07544,D0279,11.84,26,Low,Clear,70.3,76.28
DL07545,O07545,D0230,2.69,40,High,Clear,77.8,13.85
DL07546,O07546,D0285,14.31,39,Medium,Clear,100.3,124.81
DL07547,O07547,D0434,9.06,23,High,Clear,81.1,82.5
DL07548,O07548,D0152,7.31,23,Medium,Clear,63.9,148.12
DL07549,O07549,D0150,12.09,38,Medium,Cloudy,106.9,58.23
DL07550,O07550,D0012,4.2,14,High,Clear,50.1,98.33
DL07551,O07551,D0336,14.41,13,Medium,Cloudy,68.5,218.59
DL07552,O07552,D0193,3.33,41,Low,Cloudy,57.8,3.71
DL07553,O07553,D0371,5.14,36,Medium,Clear,62.5,80.82
DL07554,O07554,D0414,13.45,42,Medium,Clear,101.3,35.68
DL07555,O07555,D0036,9.52,25,Medium,Cloudy,74.5,42.02
DL07556,O07556,D0042,12.96,16,Medium,Clear,79.0,88.3
DL07557,O07557,D0234,3.79,22,Medium,Cloudy,58.5,53.41
DL07558,O07558,D0384,12.25,32,Medium,Clear,87.0,219.39
DL07559,O07559,D0024,3.5,16,Low,Cloudy,42.8,255.95
DL07560,O07560,D0423,11.41,25,Low,Clear,66.7,132.1
DL07561,O07561,D0038,3.16,32,Medium,Rainy,80.3,6.42
DL07562,O07562,D0160,5.8,29,Medium,Clear,58.0,209.09
DL07563,O07563,D0255,7.67,32,Low,Cloudy,65.7,94.2
DL07564,O07564,D0186,13.86,23,High,Clear,94.0,52.48
DL07565,O07565,D0054,11.24,13,High,Clear,77.6,227.38
DL07566,O07566,D0416,4.94,43,High,Clear,89.8,267.93
DL07567,O07567,D0253,7.25,27,High,Clear,85.1,148.81
DL07568,O07568,D0332,5.9,30,Medium,Rainy,83.6,166.16
DL07569,O07569,D0266,14.16,38,Medium,Clear,104.4,109.3
DL07570,O07570,D0057,3.44,32,Medium,Clear,74.2,147.33
DL07571,O07571,D0204,13.82,26,Low,Clear,83.2,90.87
DL07572,O07572,D0333,12.59,28,Low,Clear,76.6,34.8
DL07573,O07573,D0079,2.8,29,Low,Clear,41.4,74.2
DL07574,O07574,D0252,4.82,38,Medium,Cloudy,84.2,13.05
DL07575,O07575,D0382,10.95,32,Low,Clear,82.7,121.2
DL07576,O07576,D0030,10.9,36,High,Clear,103.0,184.75
DL07577,O07577,D0309,4.27,27,Low,Cloudy,65.1,38.17
DL07578,O07578,D0077,9.87,37,High,Clear,96.8,102.67
DL07579,O07579,D0243,10.62,18,High,Clear,81.0,163.97
DL07580,O07580,D0176,2.01,34,Low,Rainy,70.2,22.03
DL07581,O07581,D0299,6.33,28,Medium,Cloudy,73.0,75.6
DL07582,O07582,D0129,13.69,36,High,Cloudy,125.2,64.79
DL07583,O07583,D0082,13.61,26,High,Rainy,122.0,126.27
DL07584,O07584,D0295,10.27,14,High,Rainy,90.3,30.3
DL07585,O07585,D0396,10.14,14,High,Clear,68.2,13.61
DL07586,O07586,D0178,12.98,38,Medium,Clear,100.7,17.62
DL07587,O07587,D0492,5.79,43,Low,Cloudy,78.1,11.35
DL07588,O07588,D0393,1.7,31,Medium,Cloudy,64.7,97.55
DL07589,O07589,D0433,12.85,39,Medium,Clear,98.4,57.83
DL07590,O07590,D0132,5.37,37,Low,Clear,64.8,26.37
DL07591,O07591,D0376,10.42,41,Low,Cloudy,84.1,39.01
DL07592,O07592,D0219,7.83,39,Medium,Cloudy,92.0,101.84
DL07593,O07593,D0255,3.03,43,Low,Cloudy,53.3,59.26
DL07594,O07594,D0092,6.86,41,High,Cloudy,98.1,90.96
DL07595,O07595,D0024,4.68,17,Low,Clear,46.9,34.47
DL07596,O07596,D0068,1.12,34,Low,Clear,43.2,91.53
DL07597,O07597,D0444,8.33,43,Low,Clear,82.2,229.41
DL07598,O07598,D0254,8.9,28,Low,Rainy,79.3,15.07
DL07599,O07599,D0156,5.28,33,Medium,Rainy,77.6,56.82
DL07600,O07600,D0180,5.12,40,High,Cloudy,80.1,63.06
DL07601,O07601,D0404,7.26,31,Medium,Clear,64.5,275.15
DL07602,O07602,D0319,9.65,12,Medium,Cloudy,66.5,126.03
DL07603,O07603,D0221,14.56,10,High,Rainy,107.9,43.31
DL07604,O07604,D0353,7.69,19,Medium,Rainy,73.2,38.4
DL07605,O07605,D0030,14.07,15,Low,Cloudy,64.5,83.16
DL07606,O07606,D0451,14.65,16,Medium,Clear,85.7,158.99
DL07607,O07607,D0147,9.52,18,Medium,Cloudy,66.3,127.47
DL07608,O07608,D0149,8.85,42,High,Clear,91.4,80.23
DL07609,O07609,D0424,1.84,31,High,Clear,64.7,118.7
DL07610,O07610,D0277,4.12,22,Medium,Rainy,77.6,161.24
DL07611,O07611,D0340,14.97,39,Medium,Clear,101.1,155.08
DL07612,O07612,D0256,11.45,40,Medium,Rainy,99.1,81.53
DL07613,O07613,D0311,10.35,35,Medium,Clear,95.2,137.18
DL07614,O07614,D0289,8.93,43,Medium,Clear,90.1,126.09
DL07615,O07615,D0422,10.56,25,Low,Clear,71.4,155.64
DL07616,O07616,D0009,10.53,26,Medium,Clear,73.8,40.49
DL07617,O07617,D0050,4.1,11,Medium,Rainy,56.2,51.07
DL07618,O07618,D0095,11.99,35,Low,Clear,78.8,23.89
DL07619,O07619,D0032,7.51,15,Medium,Cloudy,53.1,90.63
DL07620,O07620,D0041,10.82,28,Medium,Clear,82.5,17.95
DL07621,O07621,D0407,5.87,29,Medium,Rainy,80.3,21.68
DL07622,O07622,D0215,9.08,18,Medium,Clear,63.8,48.29
DL07623,O07623,D0372,11.29,11,Low,Clear,56.2,57.8
DL07624,O07624,D0298,9.56,39,Medium,Rainy,105.3,30.79
DL07625,O07625,D0400,9.87,42,Medium,Rainy,108.5,22.37
DL07626,O07626,D0405,3.59,35,High,Clear,73.6,22.67
DL07627,O07627,D0447,8.08,24,Medium,Rainy,78.2,117.03
DL07628,O07628,D0076,4.84,43,Low,Clear,72.2,119.85
DL07629,O07629,D0454,6.18,24,High,Rainy,79.8,30.67
DL07630,O07630,D0398,12.23,22,High,Clear,89.7,37.7
DL07631,O07631,D0086,1.67,34,Low,Clear,49.8,100.85
DL07632,O07632,D0479,4.6,39,High,Cloudy,82.2,123.14
DL07633,O07633,D0104,12.05,25,Medium,Rainy,93.1,63.9
DL07634,O07634,D0431,12.85,12,High,Clear,84.5,71.57
DL07635,O07635,D0426,3.98,20,Medium,Cloudy,52.2,153.97
DL07636,O07636,D0156,3.31,40,Medium,Rainy,86.7,70.73
DL07637,O07637,D0453,12.19,16,High,Clear,77.1,67.85
DL07638,O07638,D0154,11.04,31,High,Cloudy,97.7,30.91
DL07639,O07639,D0436,8.88,23,Low,Cloudy,61.9,106.65
DL07640,O07640,D0091,7.41,16,High,Cloudy,75.4,108.78
DL07641,O07641,D0477,13.25,38,Medium,Rainy,110.5,93.78
DL07642,O07642,D0336,4.91,23,High,Clear,69.1,221.53
DL07643,O07643,D0184,10.07,28,Medium,Cloudy,76.1,73.23
DL07644,O07644,D0474,14.02,16,Low,Cloudy,74.1,25.92
DL07645,O07645,D0008,3.41,31,Medium,Clear,60.2,74.92
DL07646,O07646,D0203,3.7,36,High,Clear,71.4,106.79
DL07647,O07647,D0259,2.66,21,Medium,Rainy,59.6,14.12
DL07648,O07648,D0322,4.74,42,High,Clear,85.6,66.39
DL07649,O07649,D0385,8.96,18,Low,Clear,50.8,114.2
DL07650,O07650,D0001,5.61,23,Low,Rainy,60.2,70.08
DL07651,O07651,D0340,8.83,27,Medium,Clear,81.0,25.18
DL07652,O07652,D0298,7.76,27,Low,Rainy,75.5,3.34
DL07653,O07653,D0479,8.43,18,Low,Clear,58.9,121.31
DL07654,O07654,D0178,14.33,16,Medium,Cloudy,80.7,88.23
DL07655,O07655,D0080,3.9,42,Low,Clear,62.7,63.94
DL07656,O07656,D0435,10.39,42,Medium,Clear,86.9,100.07
DL07657,O07657,D0304,7.65,20,Low,Cloudy,64.9,58.94
DL07658,O07658,D0451,10.51,10,High,Rainy,82.4,81.38
DL07659,O07659,D0295,9.37,20,High,Rainy,95.7,65.16
DL07660,O07660,D0326,11.59,35,High,Rainy,114.6,174.69
DL07661,O07661,D0491,8.47,16,Low,Cloudy,65.2,19.48
DL07662,O07662,D0421,10.82,43,High,Clear,109.6,42.52
DL07663,O07663,D0233,11.29,17,Medium,Cloudy,75.7,170.97
DL07664,O07664,D0036,3.49,38,Low,Cloudy,61.0,154.24
DL07665,O07665,D0076,13.95,44,Low,Clear,102.0,54.38
DL07666,O07666,D0074,11.14,17,Medium,Rainy,75.7,11.53
DL07667,O07667,D0035,2.35,44,Medium,Cloudy,73.8,30.12
DL07668,O07668,D0487,13.05,28,High,Clear,101.4,145.09
DL07669,O07669,D0322,3.67,36,High,Clear,74.5,255.19
DL07670,O07670,D0377,9.21,29,High,Clear,84.6,173.76
DL07671,O07671,D0031,5.38,24,Medium,Rainy,80.6,178.47
DL07672,O07672,D0168,9.06,26,Medium,Rainy,100.2,26.95
DL07673,O07673,D0493,13.43,13,Medium,Cloudy,76.4,83.04
DL07674,O07674,D0079,13.47,11,High,Rainy,90.6,57.98
DL07675,O07675,D0383,12.0,16,High,Clear,82.0,8.8
DL07676,O07676,D0161,12.41,28,Low,Rainy,91.6,53.4
DL07677,O07677,D0194,8.11,21,Medium,Cloudy,69.7,121.52
DL07678,O07678,D0027,13.16,23,Medium,Rainy,94.6,32.13
DL07679,O07679,D0178,7.54,14,High,Cloudy,72.4,91.8
DL07680,O07680,D0344,3.92,35,Low,Cloudy,59.4,41.99
DL07681,O07681,D0091,13.57,34,Medium,Clear,89.1,248.22
DL07682,O07682,D0115,7.43,19,Medium,Clear,60.0,182.32
DL07683,O07683,D0095,9.41,29,Low,Clear,68.7,92.83
DL07684,O07684,D0455,9.77,21,Medium,Cloudy,80.9,102.83
DL07685,O07685,D0026,2.15,16,High,Clear,59.8,195.65
DL07686,O07686,D0253,5.96,33,Medium,Rainy,85.5,88.73
DL07687,O07687,D0150,6.02,10,High,Clear,54.6,19.45
DL07688,O07688,D0450,11.03,32,Medium,Cloudy,90.7,82.51
DL07689,O07689,D0400,10.48,18,Low,Rainy,76.8,80.57
DL07690,O07690,D0281,14.84,21,High,Cloudy,92.6,23.66
DL07691,O07691,D0400,11.23,13,High,Clear,75.3,3.17
DL07692,O07692,D0249,4.12,13,Medium,Clear,43.2,226.4
DL07693,O07693,D0343,5.84,15,Low,Clear,46.0,26.1
DL07694,O07694,D0036,3.34,10,Low,Clear,30.9,41.12
DL07695,O07695,D0497,13.07,24,Medium,Cloudy,88.5,119.6
DL07696,O07696,D0270,12.84,17,Low,Clear,74.3,141.8
DL07697,O07697,D0296,13.79,22,Medium,Clear,80.4,24.13
DL07698,O07698,D0265,10.24,27,Low,Rainy,79.9,164.23
DL07699,O07699,D0040,4.76,32,High,Clear,78.1,8.08
DL07700,O07700,D0351,13.55,34,High,Clear,100.8,25.03
DL07701,O07701,D0370,4.82,38,High,Rainy,97.9,147.14
DL07702,O07702,D0327,6.38,20,High,Rainy,93.0,50.38
DL07703,O07703,D0378,1.31,35,High,Cloudy,80.1,206.88
DL07704,O07704,D0045,9.09,18,Medium,Clear,60.3,86.97
DL07705,O07705,D0001,7.1,24,High,Clear,65.1,26.66
DL07706,O07706,D0469,10.07,26,Medium,Cloudy,70.8,112.37
DL07707,O07707,D0413,14.55,42,High,Clear,117.0,12.04
DL07708,O07708,D0136,1.8,28,Medium,Clear,49.4,28.2
DL07709,O07709,D0201,2.28,33,Medium,Cloudy,63.6,104.74
DL07710,O07710,D0186,8.9,36,Medium,Cloudy,85.3,60.96
DL07711,O07711,D0019,14.97,38,Low,Cloudy,97.5,106.57
DL07712,O07712,D0303,5.03,30,High,Cloudy,76.0,12.28
DL07713,O07713,D0483,8.51,37,Medium,Clear,79.1,40.74
DL07714,O07714,D0120,3.85,40,Medium,Clear,83.1,181.17
DL07715,O07715,D0027,8.42,42,Medium,Cloudy,91.4,124.57
DL07716,O07716,D0213,3.57,33,Medium,Clear,64.0,93.21
DL07717,O07717,D0471,3.48,28,High,Rainy,82.4,98.46
DL07718,O07718,D0363,5.74,38,High,Clear,88.2,114.99
DL07719,O07719,D0206,14.15,19,Low,Clear,78.2,81.9
DL07720,O07720,D0204,10.23,26,Medium,Cloudy,69.8,263.5
DL07721,O07721,D0124,6.2,42,Low,Rainy,81.2,49.72
DL07722,O07722,D0438,9.94,29,Low,Clear,70.5,37.51
DL07723,O07723,D0453,3.79,14,Low,Clear,41.6,56.47
DL07724,O07724,D0098,9.92,10,Low,Clear,41.2,66.27
DL07725,O07725,D0057,13.88,30,Medium,Cloudy,93.4,198.43
DL07726,O07726,D0183,14.12,30,High,Cloudy,107.6,70.52
DL07727,O07727,D0455,9.21,24,Medium,Cloudy,73.4,183.23
DL07728,O07728,D0261,13.31,15,Medium,Clear,82.0,29.44
DL07729,O07729,D0227,6.42,37,Low,Clear,69.5,40.42
DL07730,O07730,D0473,13.4,26,High,Clear,104.0,92.22
DL07731,O07731,D0094,5.68,13,High,Cloudy,66.7,117.89
DL07732,O07732,D0426,10.84,25,Medium,Cloudy,97.1,148.27
DL07733,O07733,D0331,13.86,20,Low,Cloudy,79.0,79.36
DL07734,O07734,D0456,8.91,33,Low,Cloudy,74.5,132.04
DL07735,O07735,D0102,4.84,38,Medium,Cloudy,85.3,113.66
DL07736,O07736,D0156,10.77,39,Medium,Rainy,105.6,25.58
DL07737,O07737,D0396,2.58,23,High,Cloudy,62.5,36.01
DL07738,O07738,D0173,5.84,31,Low,Cloudy,59.7,14.89
DL07739,O07739,D0290,13.54,33,Low,Cloudy,86.5,91.96
DL07740,O07740,D0095,11.32,10,Low,Cloudy,53.8,227.38
DL07741,O07741,D0247,1.77,28,Medium,Rainy,67.3,67.69
DL07742,O07742,D0341,9.03,41,Low,Cloudy,84.4,6.18
DL07743,O07743,D0464,4.47,23,Low,Clear,49.1,50.97
DL07744,O07744,D0216,1.19,14,Medium,Cloudy,40.9,45.92
DL07745,O07745,D0214,4.74,16,Low,Cloudy,36.0,49.55
DL07746,O07746,D0186,11.84,29,High,Rainy,111.4,58.02
DL07747,O07747,D0269,6.63,26,High,Clear,76.2,18.85
DL07748,O07748,D0265,4.72,13,Low,Rainy,45.8,177.95
DL07749,O07749,D0237,14.98,14,Medium,Cloudy,81.0,68.07
DL07750,O07750,D0367,9.08,12,Low,Rainy,66.7,174.86
DL07751,O07751,D0328,4.11,38,High,Cloudy,88.9,116.02
DL07752,O07752,D0471,3.84,39,Medium,Rainy,76.4,46.96
DL07753,O07753,D0049,2.45,31,Medium,Clear,64.6,241.66
DL07754,O07754,D0138,9.56,19,Medium,Clear,71.9,45.87
DL07755,O07755,D0105,13.31,33,Low,Cloudy,89.5,13.57
DL07756,O07756,D0120,13.04,20,High,Clear,85.6,10.77
DL07757,O07757,D0465,14.16,30,High,Rainy,123.7,42.96
DL07758,O07758,D0029,1.32,16,High,Clear,45.2,113.44
DL07759,O07759,D0305,8.86,42,Low,Clear,79.7,114.48
DL07760,O07760,D0179,13.84,31,Medium,Clear,87.4,13.5
DL07761,O07761,D0179,13.6,31,Medium,Clear,86.9,35.26
DL07762,O07762,D0450,4.79,40,Medium,Clear,64.8,185.32
DL07763,O07763,D0011,8.03,12,Low,Clear,47.7,116.59
DL07764,O07764,D0328,2.34,34,High,Clear,67.7,90.2
DL07765,O07765,D0405,4.84,37,Medium,Cloudy,73.6,97.17
DL07766,O07766,D0497,14.89,26,Medium,Clear,92.7,214.9
DL07767,O07767,D0481,9.19,17,Low,Clear,62.0,179.73
DL07768,O07768,D0306,14.98,13,Medium,Rainy,93.0,122.96
DL07769,O07769,D0455,1.23,29,Low,Clear,41.7,8.7
DL07770,O07770,D0361,14.6,17,High,Cloudy,95.1,139.59
DL07771,O07771,D0217,5.95,33,Low,Cloudy,66.7,132.6
DL07772,O07772,D0009,2.16,35,Low,Cloudy,57.8,54.63
DL07773,O07773,D0362,2.25,37,Medium,Clear,69.1,163.82
DL07774,O07774,D0112,5.81,43,Medium,Rainy,90.9,34.77
DL07775,O07775,D0043,7.63,17,Medium,Clear,52.6,30.26
DL07776,O07776,D0166,2.19,13,Low,Clear,26.1,223.45
DL07777,O07777,D0347,12.92,27,Medium,Cloudy,88.7,42.85
DL07778,O07778,D0044,7.8,43,Medium,Rainy,94.6,156.98
DL07779,O07779,D0181,6.11,37,Medium,Clear,81.0,153.97
DL07780,O07780,D0188,8.3,14,Medium,Clear,61.8,165.84
DL07781,O07781,D0330,7.83,38,Low,Clear,68.0,88.45
DL07782,O07782,D0240,2.44,15,Medium,Clear,39.9,52.0
DL07783,O07783,D0410,1.7,39,Medium,Cloudy,61.2,75.97
DL07784,O07784,D0254,10.5,40,High,Rainy,107.0,203.66
DL07785,O07785,D0475,7.83,23,Medium,Clear,62.9,6.2
DL07786,O07786,D0312,1.34,35,Medium,Clear,55.3,23.86
DL07787,O07787,D0086,10.33,35,High,Clear,89.8,139.68
DL07788,O07788,D0184,10.88,19,Low,Rainy,82.4,13.09
DL07789,O07789,D0174,14.58,16,Medium,Cloudy,83.3,110.24
DL07790,O07790,D0241,9.82,25,High,Clear,80.8,55.27
DL07791,O07791,D0404,4.85,23,Low,Cloudy,49.6,40.18
DL07792,O07792,D0218,4.34,35,High,Clear,78.0,28.1
DL07793,O07793,D0293,7.4,10,High,Clear,55.4,156.08
DL07794,O07794,D0420,2.29,39,Low,Rainy,73.3,214.21
DL07795,O07795,D0477,7.94,32,Low,Cloudy,68.3,16.22
DL07796,O07796,D0118,5.59,11,Low,Rainy,54.6,50.04
DL07797,O07797,D0205,12.62,13,Medium,Cloudy,72.9,155.51
DL07798,O07798,D0327,10.73,35,High,Clear,100.3,163.4
DL07799,O07799,D0203,4.59,23,Medium,Clear,61.8,208.52
DL07800,O07800,D0427,7.7,23,Medium,Clear,67.5,39.31
DL07801,O07801,D0376,11.04,10,Low,Clear,47.7,42.65
DL07802,O07802,D0376,3.42,37,Medium,Clear,54.5,77.45
DL07803,O07803,D0309,14.57,29,High,Clear,90.1,9.26
DL07804,O07804,D0184,2.28,28,Medium,Cloudy,61.4,32.94
DL07805,O07805,D0428,14.35,12,Medium,Clear,65.6,17.35
DL07806,O07806,D0195,1.23,42,Low,Rainy,70.5,43.17
DL07807,O07807,D0364,7.77,23,Low,Cloudy,60.8,6.09
DL07808,O07808,D0035,5.03,17,Low,Clear,41.3,102.0
DL07809,O07809,D0385,14.55,29,Low,Clear,78.6,161.12
DL07810,O07810,D0170,12.98,31,Medium,Clear,84.9,213.08
DL07811,O07811,D0449,13.64,35,Medium,Rainy,115.0,69.63
DL07812,O07812,D0481,7.88,44,High,Clear,96.4,77.5
DL07813,O07813,D0026,2.48,23,Low,Clear,45.1,22.98
DL07814,O07814,D0363,4.46,32,Low,Clear,56.2,183.4
DL07815,O07815,D0112,8.43,14,Medium,Clear,58.4,15.19
DL07816,O07816,D0451,6.45,10,High,Cloudy,61.9,97.37
DL07817,O07817,D0344,5.59,35,Medium,Clear,68.8,101.99
DL07818,O07818,D0099,5.24,24,High,Clear,68.9,86.86
DL07819,O07819,D0189,4.28,21,Low,Rainy,57.8,76.31
DL07820,O07820,D0125,8.53,30,High,Cloudy,92.7,36.52
DL07821,O07821,D0360,10.64,26,Medium,Clear,77.1,135.04
DL07822,O07822,D0379,10.68,18,Low,Cloudy,72.5,162.06
DL07823,O07823,D0173,1.63,10,Low,Clear,30.8,65.83
DL07824,O07824,D0080,1.38,40,High,Rainy,88.3,253.36
DL07825,O07825,D0239,2.22,26,Low,Clear,41.2,28.5
DL07826,O07826,D0106,1.25,29,High,Clear,62.2,213.48
DL07827,O07827,D0369,7.17,13,High,Cloudy,61.5,201.95
DL07828,O07828,D0099,1.75,34,Low,Clear,49.8,49.17
DL07829,O07829,D0078,7.1,43,High,Clear,88.0,116.65
DL07830,O07830,D0417,5.72,16,High,Rainy,71.3,107.44
DL07831,O07831,D0186,1.82,36,Low,Clear,52.1,38.46
DL07832,O07832,D0393,2.19,11,Low,Clear,31.1,170.6
DL07833,O07833,D0403,11.81,14,High,Clear,78.2,193.6
