payment_id,order_id,payment_method,payment_status,payment_amount
P08602,O08602,Debit Card,Completed,113.29
P08603,O08603,Debit Card,Completed,1716.88
P08604,O08604,UPI,Completed,792.22
P08605,O08605,UPI,Failed,698.44
P08606,O08606,UPI,Completed,1621.39
P08607,O08607,Credit Card,Completed,1896.19
P08608,O08608,Credit Card,Completed,1521.29
P08609,O08609,Debit Card,Failed,430.31
P08610,O08610,UPI,Completed,843.62
P08611,O08611,UPI,Completed,1542.86
P08612,O08612,Debit Card,Completed,1823.16
P08613,O08613,Debit Card,Completed,1997.34
P08614,O08614,Cash,Completed,1071.97
P08615,O08615,UPI,Completed,1662.8
P08616,O08616,Debit Card,Failed,188.6
P08617,O08617,UPI,Completed,643.07
P08618,O08618,Debit Card,Completed,805.88
P08619,O08619,Credit Card,Completed,1953.5
P08620,O08620,Credit Card,Completed,106.45
P08621,O08621,UPI,Completed,685.24
P08622,O08622,UPI,Completed,1867.78
P08623,O08623,Credit Card,Completed,682.69
P08624,O08624,UPI,Failed,527.63
P08625,O08625,Debit Card,Completed,1487.17
P08626,O08626,Debit Card,Completed,1516.14
P08627,O08627,UPI,Completed,997.14
P08628,O08628,Credit Card,Completed,1899.14
P08629,O08629,UPI,Completed,485.14
P08630,O08630,Credit Card,Completed,1835.49
P08631,O08631,UPI,Completed,1535.47
P08632,O08632,Credit Card,Completed,799.6
P08633,O08633,Debit Card,Completed,1633.13
P08634,O08634,Credit Card,Completed,353.08
P08635,O08635,UPI,Completed,348.87
P08636,O08636,Credit Card,Completed,1866.88
P08637,O08637,Credit Card,Completed,280.08
P08638,O08638,Debit Card,Completed,107.75
P08639,O08639,Credit Card,Completed,839.16
P08640,O08640,Cash,Completed,297.32
P08641,O08641,UPI,Completed,1739.77
P08642,O08642,Credit Card,Completed,1853.12
P08643,O08643,UPI,Completed,1016.61
P08644,O08644,Debit Card,Completed,908.4
P08645,O08645,UPI,Completed,1124.17
P08646,O08646,Cash,Completed,529.77
P08647,O08647,Debit Card,Failed,666.14
P08648,O08648,Cash,Refunded,291.86
P08649,O08649,Debit Card,Completed,948.26
P08650,O08650,UPI,Completed,1262.21
P08651,O08651,UPI,Completed,1867.43
P08652,O08652,UPI,Failed,1504.24
P08653,O08653,UPI,Completed,1473.82
P08654,O08654,Credit Card,Completed,685.2
P08655,O08655,Credit Card,Completed,1787.76
P08656,O08656,Debit Card,Completed,1899.22
P08657,O08657,UPI,Failed,1871.3
P08658,O08658,UPI,Completed,173.73
P08659,O08659,UPI,Completed,1248.27
P08660,O08660,UPI,Completed,1322.13
P08661,O08661,UPI,Completed,660.62
P08662,O08662,UPI,Completed,1985.58
P08663,O08663,Debit Card,Completed,653.26
P08664,O08664,Credit Card,Failed,511.56
P08665,O08665,UPI,Completed,1019.88
P08666,O08666,Debit Card,Completed,713.98
P08667,O08667,UPI,Completed,1855.66
P08668,O08668,Debit Card,Failed,936.15
P08669,O08669,Debit Card,Completed,879.28
P08670,O08670,Debit Card,Completed,1289.14
P08671,O08671,Cash,Completed,254.12
P08672,O08672,UPI,Completed,1537.79
P08673,O08673,UPI,Completed,1559.96
P08674,O08674,UPI,Completed,1000.65
P08675,O08675,Cash,Completed,1915.83
P08676,O08676,Credit Card,Completed,1200.74
P08677,O08677,UPI,Completed,1420.95
P08678,O08678,Credit Card,Completed,1856.26
P08679,O08679,Cash,Completed,1366.06
P08680,O08680,Credit Card,Failed,920.47
P08681,O08681,Debit Card,Completed,147.07
P08682,O08682,Debit Card,Failed,1483.77
P08683,O08683,Credit Card,Completed,1933.25
P08684,O08684,Cash,Completed,993.45
P08685,O08685,Debit Card,Completed,745.56
P08686,O08686,UPI,Completed,1086.59
P08687,O08687,UPI,Completed,1484.03
P08688,O08688,Cash,Completed,101.31
P08689,O08689,Credit Card,Completed,1785.7
P08690,O08690,UPI,Completed,1784.09
P08691,O08691,UPI,Completed,1128.47
P08692,O08692,Cash,Failed,332.52
P08693,O08693,UPI,Completed,1376.43
P08694,O08694,Credit Card,Completed,361.91
P08695,O08695,Debit Card,Completed,1064.34
P08696,O08696,UPI,Completed,277.9
P08697,O08697,UPI,Completed,1219.22
P08698,O08698,UPI,Failed,704.33
P08699,O08699,Cash,Completed,1678.88
P08700,O08700,Cash,Completed,1619.9
P08701,O08701,UPI,Completed,1997.1
P08702,O08702,Credit Card,Completed,589.26
P08703,O08703,Credit Card,Completed,217.42
P08704,O08704,UPI,Completed,941.71
P08705,O08705,UPI,Completed,258.47
P08706,O08706,Debit Card,Completed,439.15
P08707,O08707,Debit Card,Completed,1234.87
P08708,O08708,Debit Card,Completed,1225.05
P08709,O08709,Cash,Completed,182.32
P08710,O08710,Credit Card,Completed,941.52
P08711,O08711,Credit Card,Completed,1107.42
P08712,O08712,UPI,Completed,609.25
P08713,O08713,Credit Card,Completed,1756.88
P08714,O08714,UPI,Completed,406.09
P08715,O08715,Credit Card,Completed,582.41
P08716,O08716,UPI,Completed,398.29
P08717,O08717,UPI,Completed,321.44
P08718,O08718,UPI,Completed,1770.06
P08719,O08719,Credit Card,Completed,627.93
P08720,O08720,Debit Card,Completed,1472.8
P08721,O08721,Debit Card,Completed,913.17
P08722,O08722,UPI,Completed,1308.16
P08723,O08723,UPI,Completed,1863.53
P08724,O08724,Debit Card,Completed,1704.75
P08725,O08725,Cash,Completed,231.07
P08726,O08726,Credit Card,Completed,1705.88
P08727,O08727,Debit Card,Completed,958.46
P08728,O08728,Debit Card,Completed,765.28
P08729,O08729,Credit Card,Completed,1377.54
P08730,O08730,Credit Card,Completed,1905.39
P08731,O08731,Debit Card,Completed,278.86
P08732,O08732,UPI,Completed,1559.35
P08733,O08733,Debit Card,Completed,486.67
P08734,O08734,UPI,Completed,822.26
P08735,O08735,UPI,Completed,1760.26
P08736,O08736,Credit Card,Completed,1137.02
P08737,O08737,Credit Card,Completed,228.17
P08738,O08738,Debit Card,Completed,1065.29
P08739,O08739,Cash,Failed,1600.32
P08740,O08740,Credit Card,Completed,1104.87
P08741,O08741,Debit Card,Completed,417.09
P08742,O08742,Debit Card,Completed,945.58
P08743,O08743,Credit Card,Completed,1856.26
P08744,O08744,Debit Card,Completed,1350.59
P08745,O08745,Cash,Completed,1486.78
P08746,O08746,UPI,Completed,1593.28
P08747,O08747,Credit Card,Completed,272.32
P08748,O08748,UPI,Completed,1204.92
P08749,O08749,Credit Card,Completed,814.24
P08750,O08750,Debit Card,Completed,364.4
P08751,O08751,Credit Card,Completed,485.15
P08752,O08752,UPI,Completed,1584.2
P08753,O08753,UPI,Completed,406.83
P08754,O08754,UPI,Completed,693.6
P08755,O08755,UPI,Completed,641.26
P08756,O08756,UPI,Completed,192.4
P08757,O08757,Cash,Completed,978.1
P08758,O08758,Debit Card,Completed,1555.27
P08759,O08759,Cash,Completed,142.09
P08760,O08760,UPI,Completed,313.85
P08761,O08761,UPI,Completed,1468.35
P08762,O08762,UPI,Completed,1227.8
P08763,O08763,Credit Card,Completed,1458.97
P08764,O08764,UPI,Completed,537.2
P08765,O08765,Credit Card,Completed,1627.16
P08766,O08766,UPI,Completed,1011.76
P08767,O08767,Debit Card,Completed,1259.57
P08768,O08768,Cash,Completed,275.09
P08769,O08769,UPI,Completed,489.56
P08770,O08770,Cash,Completed,1569.38
P08771,O08771,Credit Card,Failed,525.43
P08772,O08772,Credit Card,Completed,275.81
P08773,O08773,Credit Card,Completed,1234.69
P08774,O08774,Debit Card,Completed,1141.08
P08775,O08775,UPI,Refunded,1255.0
P08776,O08776,Debit Card,Completed,1274.78
P08777,O08777,Credit Card,Completed,1050.37
P08778,O08778,Cash,Completed,1038.17
P08779,O08779,Debit Card,Completed,1855.91
P08780,O08780,Cash,Completed,1114.38
P08781,O08781,Credit Card,Completed,1272.87
P08782,O08782,UPI,Completed,607.24
P08783,O08783,Cash,Completed,1755.08
P08784,O08784,Credit Card,Completed,146.3
P08785,O08785,Credit Card,Completed,1158.73
P08786,O08786,UPI,Completed,829.32
P08787,O08787,UPI,Completed,1247.42
P08788,O08788,Cash,Completed,784.33
P08789,O08789,Credit Card,Completed,1463.61
P08790,O08790,UPI,Completed,138.63
P08791,O08791,Credit Card,Failed,871.19
P08792,O08792,UPI,Failed,1679.4
P08793,O08793,Cash,Completed,575.38
P08794,O08794,UPI,Completed,200.23
P08795,O08795,Debit Card,Completed,1043.4
P08796,O08796,UPI,Completed,1955.41
P08797,O08797,UPI,Completed,221.9
P08798,O08798,Debit Card,Completed,233.11
P08799,O08799,Debit Card,Completed,1230.72
P08800,O08800,UPI,Failed,575.13
P08801,O08801,UPI,Completed,879.44
P08802,O08802,Credit Card,Completed,1677.96
P08803,O08803,UPI,Completed,477.81
P08804,O08804,UPI,Completed,1466.67
P08805,O08805,UPI,Completed,1058.52
P08806,O08806,Debit Card,Completed,1819.42
P08807,O08807,Credit Card,Completed,1948.63
P08808,O08808,Credit Card,Completed,1021.43
P08809,O08809,UPI,Completed,1210.83
P08810,O08810,UPI,Completed,1517.1
P08811,O08811,Debit Card,Completed,705.48
P08812,O08812,Credit Card,Completed,530.81
P08813,O08813,Credit Card,Completed,1932.9
P08814,O08814,UPI,Completed,921.97
P08815,O08815,Credit Card,Completed,103.02
P08816,O08816,UPI,Completed,1691.66
P08817,O08817,UPI,Completed,1239.36
P08818,O08818,Credit Card,Completed,420.26
P08819,O08819,UPI,Completed,157.27
P08820,O08820,Debit Card,Completed,653.82
P08821,O08821,UPI,Completed,1862.99
P08822,O08822,UPI,Completed,1873.63
P08823,O08823,UPI,Completed,690.91
P08824,O08824,Credit Card,Completed,1688.27
P08825,O08825,Credit Card,Completed,939.51
P08826,O08826,UPI,Completed,1343.26
P08827,O08827,Cash,Completed,735.44
P08828,O08828,Debit Card,Completed,1080.35
P08829,O08829,UPI,Completed,658.18
P08830,O08830,Credit Card,Completed,216.12
P08831,O08831,UPI,Completed,364.82
P08832,O08832,UPI,Completed,652.28
P08833,O08833,Cash,Completed,1954.88
P08834,O08834,Debit Card,Completed,1934.78
P08835,O08835,Debit Card,Completed,1672.56
P08836,O08836,UPI,Completed,541.76
P08837,O08837,Credit Card,Completed,939.04
P08838,O08838,UPI,Completed,935.59
P08839,O08839,UPI,Completed,835.25
P08840,O08840,Debit Card,Completed,185.27
P08841,O08841,Cash,Completed,1115.6
P08842,O08842,Debit Card,Completed,238.34
P08843,O08843,UPI,Completed,1623.65
P08844,O08844,UPI,Completed,1413.48
P08845,O08845,Debit Card,Completed,770.2
P08846,O08846,Credit Card,Completed,1329.56
P08847,O08847,UPI,Completed,542.77
P08848,O08848,Debit Card,Refunded,603.98
P08849,O08849,Debit Card,Completed,696.85
P08850,O08850,UPI,Completed,1614.32
P08851,O08851,Credit Card,Completed,500.31
P08852,O08852,UPI,Completed,1169.28
P08853,O08853,UPI,Completed,480.89
P08854,O08854,Credit Card,Completed,641.57
P08855,O08855,Credit Card,Completed,547.41
P08856,O08856,Credit Card,Completed,1325.51
P08857,O08857,UPI,Completed,1100.78
P08858,O08858,Credit Card,Completed,1470.47
P08859,O08859,UPI,Completed,517.89
P08860,O08860,Credit Card,Completed,117.38
P08861,O08861,UPI,Completed,1392.97
P08862,O08862,Cash,Completed,318.22
P08863,O08863,UPI,Completed,567.98
P08864,O08864,UPI,Completed,680.8
P08865,O08865,Credit Card,Completed,1518.92
P08866,O08866,UPI,Completed,1289.19
P08867,O08867,Debit Card,Completed,450.1
P08868,O08868,UPI,Completed,1235.99
P08869,O08869,Debit Card,Completed,1445.48
P08870,O08870,Debit Card,Completed,838.9
P08871,O08871,UPI,Completed,567.31
P08872,O08872,UPI,Completed,1390.07
P08873,O08873,Credit Card,Completed,1260.69
P08874,O08874,Debit Card,Completed,248.03
P08875,O08875,Credit Card,Completed,1366.69
P08876,O08876,UPI,Refunded,1028.18
P08877,O08877,Credit Card,Completed,1531.4
P08878,O08878,UPI,Completed,462.36
P08879,O08879,Cash,Completed,590.61
P08880,O08880,UPI,Completed,1132.29
P08881,O08881,UPI,Completed,1015.29
P08882,O08882,UPI,Completed,834.09
P08883,O08883,Credit Card,Completed,1517.46
P08884,O08884,UPI,Completed,1173.03
P08885,O08885,UPI,Completed,1449.52
P08886,O08886,UPI,Completed,391.18
P08887,O08887,Cash,Completed,1485.08
P08888,O08888,UPI,Failed,976.9
P08889,O08889,Credit Card,Completed,164.16
P08890,O08890,UPI,Completed,545.53
P08891,O08891,Cash,Completed,148.94
P08892,O08892,Debit Card,Completed,968.06
P08893,O08893,UPI,Completed,719.17
P08894,O08894,Debit Card,Completed,1976.15
P08895,O08895,Debit Card,Completed,1750.16
P08896,O08896,UPI,Completed,1668.77
P08897,O08897,Cash,Completed,1052.12
P08898,O08898,Debit Card,Completed,1633.47
P08899,O08899,Debit Card,Completed,607.05
P08900,O08900,Credit Card,Completed,1165.23
P08901,O08901,Debit Card,Completed,846.54
P08902,O08902,Credit Card,Completed,425.55
P08903,O08903,Cash,Completed,237.97
P08904,O08904,Credit Card,Completed,1160.61
P08905,O08905,UPI,Completed,285.51
P08906,O08906,UPI,Completed,1464.21
P08907,O08907,UPI,Completed,1850.79
P08908,O08908,UPI,Completed,408.0
P08909,O08909,UPI,Completed,994.78
P08910,O08910,UPI,Completed,1503.67
P08911,O08911,Debit Card,Completed,645.0
P08912,O08912,Debit Card,Completed,1849.45
P08913,O08913,Credit Card,Refunded,1788.08
P08914,O08914,Debit Card,Completed,297.13
P08915,O08915,UPI,Completed,152.06
P08916,O08916,UPI,Completed,1955.27
P08917,O08917,UPI,Completed,1917.3
P08918,O08918,UPI,Completed,902.34
P08919,O08919,Cash,Completed,196.07
P08920,O08920,UPI,Completed,1275.86
P08921,O08921,UPI,Completed,657.48
P08922,O08922,UPI,Completed,1879.77
P08923,O08923,Credit Card,Completed,1609.86
P08924,O08924,UPI,Completed,1334.23
P08925,O08925,Credit Card,Completed,640.56
P08926,O08926,UPI,Completed,1432.41
P08927,O08927,UPI,Completed,649.42
P08928,O08928,Debit Card,Completed,171.5
P08929,O08929,UPI,Completed,1066.03
P08930,O08930,UPI,Completed,1028.5
P08931,O08931,Credit Card,Completed,1549.71
P08932,O08932,UPI,Completed,1744.78
P08933,O08933,Debit Card,Completed,773.49
P08934,O08934,UPI,Completed,954.0
P08935,O08935,UPI,Completed,993.76
P08936,O08936,Debit Card,Completed,716.03
P08937,O08937,UPI,Refunded,1512.44
P08938,O08938,Credit Card,Completed,1091.99
P08939,O08939,UPI,Completed,1836.52
P08940,O08940,Cash,Completed,1335.59
P08941,O08941,UPI,Completed,502.6
P08942,O08942,Debit Card,Completed,413.14
P08943,O08943,UPI,Completed,807.53
P08944,O08944,UPI,Completed,759.16
P08945,O08945,UPI,Completed,873.55
P08946,O08946,Credit Card,Completed,448.82
P08947,O08947,Credit Card,Completed,1958.62
P08948,O08948,Debit Card,Completed,376.85
P08949,O08949,UPI,Completed,1340.03
P08950,O08950,Credit Card,Completed,124.83
P08951,O08951,UPI,Completed,873.23
P08952,O08952,UPI,Completed,687.45
P08953,O08953,UPI,Completed,825.85
P08954,O08954,Debit Card,Failed,1046.35
P08955,O08955,UPI,Completed,1240.71
P08956,O08956,Cash,Completed,1208.67
P08957,O08957,Credit Card,Completed,1298.36
P08958,O08958,Credit Card,Completed,1704.64
P08959,O08959,Debit Card,Completed,1784.76
P08960,O08960,Debit Card,Completed,1500.78
P08961,O08961,Cash,Completed,249.99
P08962,O08962,UPI,Completed,1926.46
P08963,O08963,Debit Card,Completed,1900.06
P08964,O08964,Cash,Completed,1452.24
P08965,O08965,Credit Card,Completed,1083.13
P08966,O08966,UPI,Completed,576.17
P08967,O08967,UPI,Completed,1537.07
P08968,O08968,Credit Card,Completed,1767.93
P08969,O08969,UPI,Completed,1363.86
P08970,O08970,UPI,Completed,1295.24
P08971,O08971,Debit Card,Completed,466.71
P08972,O08972,Cash,Failed,779.81
P08973,O08973,Cash,Completed,1473.96
P08974,O08974,Credit Card,Completed,132.11
P08975,O08975,UPI,Completed,1318.4
P08976,O08976,Debit Card,Completed,1556.67
P08977,O08977,UPI,Completed,735.94
P08978,O08978,Credit Card,Completed,244.72
P08979,O08979,UPI,Completed,1656.33
P08980,O08980,Credit Card,Completed,369.49
P08981,O08981,UPI,Completed,804.52
P08982,O08982,UPI,Completed,1443.78
P08983,O08983,UPI,Completed,1652.27
P08984,O08984,Credit Card,Completed,1738.53
P08985,O08985,UPI,Completed,1107.79
P08986,O08986,Credit Card,Completed,1004.16
P08987,O08987,Cash,Completed,1711.8
P08988,O08988,Cash,Completed,1169.85
P08989,O08989,Credit Card,Completed,1199.44
P08990,O08990,UPI,Completed,924.55
P08991,O08991,UPI,Completed,808.35
P08992,O08992,UPI,Completed,1013.03
P08993,O08993,Debit Card,Completed,793.21
P08994,O08994,Debit Card,Completed,752.74
P08995,O08995,Cash,Completed,1987.96
P08996,O08996,UPI,Completed,738.81
P08997,O08997,UPI,Completed,587.13
P08998,O08998,UPI,Completed,772.46
P08999,O08999,Credit Card,Completed,1222.48
P09000,O09000,UPI,Completed,1830.88
P09001,O09001,UPI,Completed,1596.94
P09002,O09002,Cash,Completed,1700.26
P09003,O09003,Cash,Completed,1732.12
P09004,O09004,UPI,Completed,1849.0
P09005,O09005,UPI,Completed,546.64
P09006,O09006,Debit Card,Completed,970.9
P09007,O09007,UPI,Completed,831.88
P09008,O09008,UPI,Completed,825.57
P09009,O09009,UPI,Completed,1339.34
P09010,O09010,Cash,Completed,863.43
P09011,O09011,UPI,Completed,1271.03
P09012,O09012,UPI,Completed,826.33
P09013,O09013,UPI,Completed,691.14
P09014,O09014,Credit Card,Completed,770.85
P09015,O09015,UPI,Completed,1627.14
P09016,O09016,UPI,Completed,1242.0
P09017,O09017,Credit Card,Refunded,1950.6
P09018,O09018,Debit Card,Completed,1682.05
P09019,O09019,Credit Card,Completed,1022.98
P09020,O09020,Cash,Completed,560.52
P09021,O09021,UPI,Completed,1380.43
P09022,O09022,Credit Card,Completed,1480.63
P09023,O09023,Debit Card,Completed,981.93
P09024,O09024,UPI,Completed,536.85
P09025,O09025,UPI,Completed,1158.75
P09026,O09026,Debit Card,Completed,582.28
P09027,O09027,Debit Card,Completed,1886.0
P09028,O09028,UPI,Completed,1294.88
P09029,O09029,UPI,Completed,654.67
P09030,O09030,UPI,Completed,509.89
P09031,O09031,Cash,Completed,1461.77
P09032,O09032,UPI,Completed,1444.81
P09033,O09033,Credit Card,Completed,1234.55
P09034,O09034,Credit Card,Completed,1267.17
P09035,O09035,Credit Card,Completed,1247.35
P09036,O09036,Credit Card,Completed,784.2
P09037,O09037,UPI,Completed,1881.09
P09038,O09038,Credit Card,Completed,1010.63
P09039,O09039,Cash,Completed,138.62
P09040,O09040,UPI,Completed,761.89
P09041,O09041,Credit Card,Completed,347.54
P09042,O09042,Credit Card,Completed,790.43
P09043,O09043,UPI,Completed,1255.7
P09044,O09044,Debit Card,Completed,143.06
P09045,O09045,Cash,Completed,1753.38
P09046,O09046,Cash,Completed,1259.59
P09047,O09047,UPI,Refunded,661.21
P09048,O09048,Debit Card,Failed,691.29
P09049,O09049,UPI,Completed,984.77
P09050,O09050,Credit Card,Refunded,571.37
P09051,O09051,Cash,Completed,108.25
P09052,O09052,Credit Card,Completed,150.46
P09053,O09053,UPI,Completed,779.71
P09054,O09054,Credit Card,Completed,336.02
P09055,O09055,Cash,Completed,142.49
P09056,O09056,Credit Card,Completed,1732.61
P09057,O09057,Credit Card,Completed,620.86
P09058,O09058,Cash,Completed,1055.93
P09059,O09059,Debit Card,Completed,440.88
P09060,O09060,Debit Card,Completed,188.78
P09061,O09061,Debit Card,Completed,1515.25
P09062,O09062,Credit Card,Completed,337.42
P09063,O09063,UPI,Completed,148.86
P09064,O09064,Debit Card,Completed,1215.74
P09065,O09065,UPI,Failed,125.59
P09066,O09066,Credit Card,Completed,928.94
P09067,O09067,Credit Card,Completed,648.79
P09068,O09068,Credit Card,Completed,706.89
P09069,O09069,UPI,Completed,107.41
P09070,O09070,Credit Card,Completed,1932.26
P09071,O09071,Credit Card,Completed,1082.23
P09072,O09072,Debit Card,Completed,1187.77
P09073,O09073,UPI,Completed,1365.63
P09074,O09074,UPI,Completed,1615.29
P09075,O09075,UPI,Completed,1255.03
P09076,O09076,Credit Card,Completed,1548.18
P09077,O09077,Debit Card,Completed,952.6
P09078,O09078,Credit Card,Completed,805.42
P09079,O09079,UPI,Failed,1663.95
P09080,O09080,UPI,Completed,1744.09
P09081,O09081,Credit Card,Completed,361.83
P09082,O09082,Credit Card,Completed,1131.05
P09083,O09083,Debit Card,Completed,1398.92
P09084,O09084,UPI,Completed,258.84
P09085,O09085,Cash,Completed,1866.23
P09086,O09086,UPI,Completed,1088.21
P09087,O09087,UPI,Completed,1326.37
P09088,O09088,Debit Card,Completed,438.66
P09089,O09089,Debit Card,Completed,602.43
P09090,O09090,Cash,Completed,329.9
P09091,O09091,UPI,Completed,601.6
P09092,O09092,Debit Card,Completed,1035.55
P09093,O09093,Debit Card,Completed,1683.9
P09094,O09094,Cash,Failed,1114.07
P09095,O09095,Credit Card,Completed,564.48
P09096,O09096,Debit Card,Completed,184.78
P09097,O09097,Cash,Completed,1281.74
P09098,O09098,UPI,Completed,898.3
P09099,O09099,Debit Card,Completed,1970.27
P09100,O09100,UPI,Completed,1581.54
P09101,O09101,Debit Card,Completed,1635.89
P09102,O09102,UPI,Completed,123.25
P09103,O09103,UPI,Completed,1577.81
P09104,O09104,Debit Card,Completed,469.77
P09105,O09105,UPI,Completed,1213.01
P09106,O09106,UPI,Completed,950.1
P09107,O09107,Debit Card,Completed,1186.05
P09108,O09108,Credit Card,Completed,353.54
P09109,O09109,Debit Card,Completed,968.09
P09110,O09110,Credit Card,Completed,170.19
P09111,O09111,Credit Card,Completed,177.9
