order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,weather,traffic_condition,order_status
O07821,C01563,R0055,2025-03-02 10:00:00,1474.67,4,Clear,Medium,Completed
O07822,C01113,R0007,2025-02-26 21:00:00,1818.78,2,Cloudy,Low,Completed
O07823,C00905,R0084,2025-03-30 17:00:00,448.81,1,Clear,Low,Completed
O07824,C00041,R0018,2025-02-09 21:00:00,1849.34,5,Rainy,High,Completed
O07825,C01328,R0043,2025-02-17 00:00:00,366.35,5,Clear,Low,Completed
O07826,C01292,R0078,2025-03-30 07:00:00,1497.76,2,Clear,High,Completed
O07827,C01162,R0040,2025-03-12 16:00:00,1922.95,5,Cloudy,High,Completed
O07828,C01030,R0053,2025-01-06 12:00:00,380.0,3,Clear,Low,Completed
O07829,C00242,R0014,2025-01-24 17:00:00,926.67,6,Clear,High,Completed
O07830,C00162,R0021,2025-01-06 04:00:00,741.17,1,Rainy,High,Completed
O07831,C01019,R0057,2025-02-13 02:00:00,838.11,4,Clear,Low,Completed
O07832,C00692,R0091,2025-03-28 10:00:00,1530.97,1,Clear,Low,Completed
O07833,C00809,R0046,2025-01-09 14:00:00,1356.26,4,Clear,High,Completed
O07834,C00979,R0026,2025-01-13 23:00:00,1940.51,5,Cloudy,Medium,Completed
O07835,C00518,R0091,2025-03-16 09:00:00,452.41,3,Clear,High,Completed
O07836,C00898,R0024,2025-02-25 18:00:00,1132.2,4,Clear,High,Cancelled
O07837,C00783,R0005,2025-01-13 07:00:00,953.34,5,Rainy,Medium,Completed
O07838,C01425,R0042,2025-01-17 17:00:00,1845.83,4,Clear,Low,Cancelled
O07839,C00784,R0092,2025-03-02 18:00:00,120.18,2,Rainy,Medium,Completed
O07840,C01180,R0043,2025-03-08 12:00:00,1979.42,1,Cloudy,High,Completed
O07841,C00085,R0032,2025-01-06 01:00:00,1011.5,6,Clear,Low,Completed
O07842,C01736,R0088,2025-02-01 06:00:00,1288.53,6,Clear,High,Completed
O07843,C01034,R0006,2025-01-05 09:00:00,784.1,3,Cloudy,Low,Completed
O07844,C00138,R0074,2025-02-14 03:00:00,1719.8,5,Cloudy,Low,Cancelled
O07845,C00754,R0067,2025-03-07 13:00:00,1167.78,3,Cloudy,Medium,Completed
O07846,C00906,R0007,2025-01-03 23:00:00,1359.34,1,Cloudy,High,Completed
O07847,C00713,R0029,2025-01-24 15:00:00,1332.92,6,Clear,Medium,Completed
O07848,C00156,R0034,2025-02-21 20:00:00,791.57,4,Clear,Medium,Completed
O07849,C00408,R0007,2025-01-04 03:00:00,244.38,4,Clear,Low,Completed
O07850,C00787,R0081,2025-02-12 01:00:00,1634.64,3,Cloudy,High,Cancelled
O07851,C01249,R0077,2025-01-19 20:00:00,650.46,4,Cloudy,Medium,Completed
O07852,C00580,R0058,2025-02-01 21:00:00,1712.97,4,Clear,Medium,Completed
O07853,C01208,R0085,2025-01-21 06:00:00,1256.42,4,Clear,Low,Completed
O07854,C01219,R0031,2025-03-04 09:00:00,772.04,2,Rainy,Medium,Completed
O07855,C00554,R0073,2025-02-04 13:00:00,1229.07,5,Rainy,High,Completed
O07856,C00396,R0045,2025-03-22 20:00:00,1326.44,5,Rainy,High,Completed
O07857,C01938,R0047,2025-02-10 10:00:00,1442.7,6,Clear,Low,Completed
O07858,C01687,R0077,2025-01-21 09:00:00,1662.44,1,Clear,Low,Completed
O07859,C01620,R0081,2025-03-22 15:00:00,403.53,4,Clear,High,Completed
O07860,C01158,R0072,2025-01-20 18:00:00,1893.87,3,Clear,Medium,Completed
O07861,C01333,R0073,2025-02-15 23:00:00,880.6,4,Clear,Medium,Completed
O07862,C01890,R0073,2025-03-13 05:00:00,1734.86,1,Cloudy,High,Completed
O07863,C00810,R0040,2025-03-08 15:00:00,518.91,4,Clear,Medium,Cancelled
O07864,C00962,R0030,2025-02-19 19:00:00,155.16,2,Clear,Low,Completed
O07865,C00542,R0062,2025-01-10 09:00:00,1189.35,1,Cloudy,High,Completed
O07866,C01033,R0071,2025-01-30 11:00:00,716.87,5,Clear,Medium,Completed
O07867,C00987,R0017,2025-03-13 10:00:00,1970.48,5,Cloudy,Medium,Completed
O07868,C00170,R0005,2025-01-03 05:00:00,298.46,2,Clear,Medium,Completed
O07869,C00290,R0081,2025-03-15 00:00:00,189.88,5,Clear,Medium,Completed
O07870,C01192,R0001,2025-03-02 13:00:00,185.53,6,Rainy,High,Completed
O07871,C01368,R0080,2025-01-25 02:00:00,512.06,2,Cloudy,Low,Completed
O07872,C01521,R0081,2025-03-12 18:00:00,1200.46,5,Rainy,Medium,Completed
O07873,C01169,R0094,2025-01-21 19:00:00,1060.57,5,Cloudy,Medium,Completed
O07874,C01437,R0031,2025-01-09 13:00:00,765.14,6,Cloudy,Low,Completed
O07875,C00740,R0035,2025-03-22 21:00:00,268.71,4,Rainy,Medium,Completed
O07876,C01842,R0072,2025-02-18 08:00:00,544.1,1,Clear,Medium,Completed
O07877,C00588,R0030,2025-01-12 14:00:00,449.88,5,Clear,Low,Completed
O07878,C00735,R0085,2025-03-03 04:00:00,1516.77,1,Rainy,Low,Completed
O07879,C01713,R0015,2025-01-29 04:00:00,1581.9,1,Clear,High,Completed
O07880,C00457,R0098,2025-02-09 04:00:00,1576.33,5,Cloudy,Medium,Completed
O07881,C00701,R0056,2025-01-19 08:00:00,1941.18,1,Cloudy,Medium,Completed
O07882,C00979,R0060,2025-02-22 03:00:00,1780.05,6,Rainy,Medium,Completed
O07883,C01326,R0027,2025-02-23 21:00:00,1045.83,2,Rainy,Medium,Completed
O07884,C00046,R0002,2025-03-18 19:00:00,888.38,6,Cloudy,Medium,Cancelled
O07885,C01918,R0074,2025-03-16 07:00:00,1839.96,3,Cloudy,Low,Completed
O07886,C01041,R0064,2025-03-20 03:00:00,1261.33,2,Clear,High,Completed
O07887,C01602,R0005,2025-01-23 19:00:00,659.36,5,Clear,Medium,Completed
O07888,C01384,R0091,2025-02-11 01:00:00,1172.48,2,Rainy,Low,Completed
O07889,C01285,R0068,2025-03-28 02:00:00,1985.08,6,Rainy,Low,Completed
O07890,C01147,R0013,2025-01-18 16:00:00,1713.99,3,Clear,Medium,Completed
O07891,C00231,R0081,2025-03-29 17:00:00,634.43,2,Clear,Medium,Cancelled
O07892,C00950,R0085,2025-03-16 22:00:00,1910.61,1,Clear,Medium,Completed
O07893,C00637,R0023,2025-03-12 03:00:00,1964.78,5,Clear,Medium,Completed
O07894,C00112,R0097,2025-03-23 04:00:00,539.22,1,Rainy,Medium,Completed
O07895,C01808,R0050,2025-01-03 17:00:00,1801.63,1,Clear,Low,Completed
O07896,C00593,R0079,2025-02-03 22:00:00,1778.09,5,Rainy,Medium,Completed
O07897,C01270,R0078,2025-02-18 22:00:00,175.53,5,Cloudy,Medium,Completed
O07898,C00859,R0073,2025-03-17 09:00:00,1372.41,4,Rainy,High,Completed
O07899,C00391,R0037,2025-01-19 04:00:00,680.03,3,Cloudy,Medium,Completed
O07900,C00392,R0030,2025-02-02 21:00:00,1381.76,1,Clear,Medium,Cancelled
O07901,C00328,R0093,2025-03-26 04:00:00,1835.76,6,Rainy,Low,Completed
O07902,C01239,R0023,2025-01-10 18:00:00,1047.68,1,Clear,High,Completed
O07903,C01888,R0034,2025-03-14 10:00:00,887.38,5,Rainy,Medium,Completed
O07904,C00747,R0064,2025-01-29 02:00:00,1850.91,5,Clear,Low,Completed
O07905,C00367,R0055,2025-02-13 00:00:00,1950.82,2,Cloudy,Medium,Completed
O07906,C00082,R0071,2025-02-08 14:00:00,218.25,1,Clear,High,Completed
O07907,C00806,R0009,2025-02-01 16:00:00,1853.41,1,Clear,Medium,Completed
O07908,C00822,R0004,2025-01-10 10:00:00,257.26,5,Clear,High,Completed
O07909,C01100,R0066,2025-03-16 00:00:00,740.84,6,Clear,Medium,Completed
O07910,C01551,R0091,2025-03-28 00:00:00,1548.89,6,Rainy,Medium,Completed
O07911,C01756,R0033,2025-01-30 09:00:00,1576.37,1,Cloudy,Medium,Completed
O07912,C01527,R0032,2025-03-17 15:00:00,1479.06,3,Rainy,Medium,Completed
O07913,C01766,R0044,2025-02-22 13:00:00,174.31,4,Rainy,Low,Completed
O07914,C01970,R0037,2025-02-28 18:00:00,352.64,5,Cloudy,Medium,Completed
O07915,C00952,R0091,2025-01-28 20:00:00,1878.81,5,Clear,High,Completed
O07916,C01503,R0092,2025-03-18 21:00:00,254.78,1,Cloudy,High,Completed
O07917,C00372,R0067,2025-02-25 17:00:00,249.24,6,Cloudy,Medium,Completed
O07918,C01289,R0060,2025-02-25 04:00:00,1687.73,4,Clear,High,Completed
O07919,C00264,R0059,2025-01-05 21:00:00,1318.4,4,Clear,High,Completed
O07920,C00110,R0036,2025-03-19 20:00:00,768.15,6,Cloudy,Low,Completed
O07921,C01939,R0049,2025-03-29 09:00:00,414.85,5,Clear,Low,Completed
O07922,C00307,R0051,2025-03-17 13:00:00,1779.92,5,Clear,Medium,Completed
O07923,C01224,R0008,2025-03-08 03:00:00,1978.22,5,Clear,Medium,Completed
O07924,C00226,R0050,2025-01-23 14:00:00,194.95,3,Clear,Medium,Completed
O07925,C00185,R0041,2025-03-05 14:00:00,1152.82,1,Rainy,Low,Completed
O07926,C00964,R0038,2025-02-22 21:00:00,596.48,3,Cloudy,Medium,Completed
O07927,C00031,R0086,2025-01-26 01:00:00,1681.53,5,Clear,Low,Cancelled
O07928,C00614,R0078,2025-01-17 03:00:00,757.54,4,Rainy,Low,Completed
O07929,C01795,R0079,2025-03-08 18:00:00,1457.8,1,Clear,Low,Completed
O07930,C00099,R0055,2025-03-13 23:00:00,1125.09,1,Cloudy,Medium,Completed
O07931,C01363,R0068,2025-01-15 02:00:00,1128.89,6,Clear,Medium,Completed
O07932,C00811,R0018,2025-01-03 07:00:00,1730.2,5,Clear,Medium,Completed
O07933,C01821,R0065,2025-02-24 09:00:00,993.77,5,Clear,Medium,Completed
O07934,C01290,R0064,2025-02-17 23:00:00,1706.64,5,Clear,Medium,Completed
O07935,C00652,R0012,2025-01-30 20:00:00,790.51,5,Clear,Medium,Completed
O07936,C00814,R0041,2025-03-14 21:00:00,432.09,5,Cloudy,Low,Completed
O07937,C01822,R0042,2025-03-11 06:00:00,965.41,5,Clear,Low,Completed
O07938,C01374,R0060,2025-01-14 01:00:00,1046.88,1,Clear,Low,Completed
O07939,C01020,R0050,2025-02-06 23:00:00,1008.93,3,Cloudy,Low,Completed
O07940,C00978,R0081,2025-01-11 06:00:00,1635.83,4,Rainy,Medium,Completed
O07941,C01752,R0083,2025-03-22 02:00:00,1172.89,5,Cloudy,High,Completed
O07942,C01568,R0036,2025-02-12 17:00:00,1788.04,4,Rainy,Medium,Completed
O07943,C01481,R0048,2025-01-07 16:00:00,1076.95,6,Rainy,Medium,Completed
O07944,C01839,R0071,2025-03-03 19:00:00,526.96,1,Cloudy,Low,Completed
O07945,C00088,R0073,2025-03-14 09:00:00,346.04,4,Cloudy,High,Completed
O07946,C01087,R0008,2025-01-06 04:00:00,1749.89,1,Clear,Low,Completed
O07947,C00922,R0025,2025-03-21 12:00:00,206.73,2,Cloudy,Low,Completed
O07948,C01411,R0007,2025-02-27 02:00:00,323.46,3,Rainy,High,Completed
O07949,C01815,R0008,2025-03-09 09:00:00,220.95,2,Cloudy,Low,Completed
O07950,C01483,R0088,2025-03-24 09:00:00,905.09,1,Clear,Low,Completed
O07951,C00586,R0081,2025-01-07 19:00:00,1111.97,6,Rainy,Medium,Completed
O07952,C00818,R0076,2025-02-05 21:00:00,137.76,2,Rainy,High,Completed
O07953,C00932,R0031,2025-02-21 12:00:00,1079.61,1,Clear,Low,Completed
O07954,C01660,R0012,2025-02-20 06:00:00,848.14,2,Cloudy,Medium,Completed
O07955,C01293,R0057,2025-01-22 00:00:00,1569.93,1,Rainy,Medium,Cancelled
O07956,C01918,R0066,2025-01-22 20:00:00,1676.92,3,Clear,Medium,Completed
O07957,C00797,R0012,2025-02-28 11:00:00,1401.44,6,Clear,High,Completed
O07958,C01958,R0027,2025-03-15 15:00:00,999.64,3,Cloudy,Low,Completed
O07959,C01019,R0046,2025-01-30 04:00:00,510.68,3,Clear,Medium,Completed
O07960,C01013,R0007,2025-02-12 09:00:00,1709.52,1,Cloudy,Low,Completed
O07961,C00973,R0061,2025-01-03 01:00:00,749.17,4,Clear,Medium,Completed
O07962,C00633,R0058,2025-01-29 22:00:00,776.95,2,Clear,Medium,Completed
O07963,C00346,R0058,2025-01-02 01:00:00,1840.42,2,Rainy,High,Completed
O07964,C00724,R0013,2025-01-01 10:00:00,1953.63,2,Cloudy,Low,Completed
O07965,C00901,R0053,2025-02-03 15:00:00,1806.45,6,Clear,Medium,Completed
O07966,C01684,R0100,2025-02-16 21:00:00,1996.65,2,Cloudy,High,Completed
O07967,C01102,R0065,2025-03-27 18:00:00,1750.93,3,Clear,Low,Completed
O07968,C01389,R0049,2025-02-10 12:00:00,1438.28,4,Rainy,High,Completed
O07969,C01038,R0035,2025-02-14 12:00:00,658.26,2,Clear,Low,Completed
O07970,C00136,R0094,2025-02-05 01:00:00,1910.62,4,Clear,High,Completed
O07971,C01328,R0095,2025-01-15 22:00:00,1765.59,1,Clear,High,Completed
O07972,C00397,R0017,2025-01-12 20:00:00,557.42,1,Cloudy,Medium,Completed
O07973,C00792,R0072,2025-03-03 10:00:00,1029.41,6,Clear,Medium,Completed
O07974,C00079,R0067,2025-03-10 03:00:00,233.11,2,Rainy,High,Completed
O07975,C01779,R0010,2025-01-18 16:00:00,1911.29,5,Cloudy,Low,Completed
O07976,C00705,R0034,2025-02-12 21:00:00,1188.26,6,Rainy,Low,Completed
O07977,C00982,R0086,2025-03-21 23:00:00,565.88,3,Cloudy,High,Completed
O07978,C01442,R0004,2025-01-15 19:00:00,655.56,6,Clear,Medium,Completed
O07979,C01266,R0096,2025-01-24 01:00:00,1963.25,2,Clear,High,Completed
O07980,C01075,R0029,2025-03-20 14:00:00,1269.67,3,Clear,Medium,Completed
O07981,C00744,R0046,2025-01-12 03:00:00,899.3,2,Rainy,Medium,Completed
O07982,C01795,R0075,2025-03-21 19:00:00,1049.71,3,Rainy,Medium,Completed
O07983,C00384,R0046,2025-02-21 16:00:00,287.25,5,Rainy,High,Completed
O07984,C00375,R0077,2025-01-03 15:00:00,242.54,5,Cloudy,Medium,Completed
O07985,C01754,R0059,2025-02-24 02:00:00,1226.14,6,Clear,High,Cancelled
O07986,C00206,R0061,2025-01-20 13:00:00,1072.81,1,Clear,Medium,Completed
O07987,C01850,R0068,2025-03-26 03:00:00,782.39,6,Rainy,Low,Completed
O07988,C00489,R0066,2025-03-18 12:00:00,1175.62,2,Clear,High,Completed
O07989,C01405,R0034,2025-03-26 07:00:00,238.08,5,Clear,Medium,Completed
O07990,C01992,R0086,2025-03-08 05:00:00,1893.58,5,Cloudy,High,Completed
O07991,C00881,R0005,2025-02-06 13:00:00,658.05,6,Clear,High,Completed
O07992,C01335,R0009,2025-02-20 17:00:00,236.38,2,Cloudy,Low,Completed
O07993,C01399,R0020,2025-03-27 20:00:00,422.06,6,Clear,Medium,Completed
O07994,C00632,R0021,2025-01-10 05:00:00,281.4,6,Clear,High,Completed
O07995,C00592,R0017,2025-03-14 00:00:00,439.35,6,Clear,High,Completed
O07996,C01066,R0012,2025-03-01 03:00:00,891.83,2,Cloudy,Medium,Completed
O07997,C00533,R0092,2025-02-06 16:00:00,1502.3,1,Clear,High,Completed
O07998,C00522,R0082,2025-02-04 22:00:00,617.46,5,Clear,High,Completed
O07999,C00825,R0067,2025-02-01 07:00:00,928.26,3,Clear,High,Completed
O08000,C01177,R0005,2025-01-12 05:00:00,1864.64,2,Rainy,High,Completed
O08001,C01336,R0060,2025-03-10 02:00:00,662.06,2,Cloudy,Medium,Completed
O08002,C01318,R0053,2025-01-31 11:00:00,1609.97,2,Cloudy,Low,Completed
O08003,C00598,R0052,2025-01-26 15:00:00,399.85,6,Clear,High,Completed
O08004,C00113,R0078,2025-03-01 15:00:00,438.81,6,Clear,Medium,Completed
O08005,C01725,R0048,2025-03-30 00:00:00,966.69,2,Cloudy,Low,Completed
O08006,C01136,R0090,2025-03-28 11:00:00,544.79,5,Rainy,High,Completed
O08007,C01199,R0019,2025-02-24 16:00:00,1815.75,3,Clear,Medium,Completed
O08008,C01846,R0017,2025-03-21 06:00:00,196.43,1,Rainy,Low,Completed
O08009,C01326,R0054,2025-01-16 23:00:00,1234.82,4,Cloudy,Low,Completed
O08010,C01988,R0068,2025-01-04 12:00:00,1248.04,5,Clear,High,Completed
O08011,C01540,R0035,2025-01-11 05:00:00,225.45,5,Clear,High,Completed
O08012,C00734,R0088,2025-02-03 11:00:00,1491.87,4,Rainy,Medium,Completed
O08013,C01986,R0041,2025-01-10 23:00:00,990.91,4,Cloudy,Medium,Completed
O08014,C01245,R0013,2025-02-15 16:00:00,1473.84,2,Clear,Medium,Completed
O08015,C01195,R0033,2025-01-17 03:00:00,1671.16,3,Clear,High,Completed
O08016,C00318,R0015,2025-01-29 03:00:00,713.51,5,Rainy,Medium,Completed
O08017,C00996,R0063,2025-01-08 02:00:00,1020.52,5,Cloudy,Medium,Completed
O08018,C00213,R0015,2025-02-18 23:00:00,595.45,1,Rainy,Medium,Completed
O08019,C00253,R0031,2025-03-12 20:00:00,482.88,4,Cloudy,Medium,Completed
O08020,C00124,R0028,2025-02-03 16:00:00,101.13,4,Clear,Medium,Completed
O08021,C01664,R0010,2025-02-24 09:00:00,1930.9,5,Cloudy,Medium,Completed
O08022,C01237,R0057,2025-01-06 08:00:00,937.76,4,Cloudy,Medium,Completed
O08023,C00624,R0071,2025-02-19 20:00:00,124.83,2,Cloudy,Low,Completed
O08024,C01109,R0033,2025-01-20 15:00:00,116.98,1,Cloudy,High,Completed
O08025,C01540,R0007,2025-03-20 11:00:00,647.87,5,Rainy,Low,Completed
O08026,C01089,R0005,2025-03-05 13:00:00,126.48,6,Clear,High,Completed
O08027,C01342,R0090,2025-03-08 15:00:00,811.58,1,Rainy,Low,Completed
O08028,C01370,R0080,2025-02-13 12:00:00,219.58,6,Cloudy,Low,Completed
O08029,C01656,R0057,2025-03-19 23:00:00,174.58,2,Rainy,Medium,Completed
O08030,C01267,R0072,2025-02-20 23:00:00,1371.82,1,Cloudy,Medium,Completed
O08031,C00898,R0086,2025-03-19 19:00:00,1823.0,6,Rainy,Medium,Completed
O08032,C01161,R0098,2025-02-27 07:00:00,877.83,4,Clear,Medium,Completed
O08033,C00247,R0040,2025-02-24 09:00:00,1689.86,5,Clear,Medium,Completed
O08034,C00441,R0028,2025-01-26 11:00:00,155.6,1,Cloudy,Medium,Completed
O08035,C00045,R0036,2025-03-07 02:00:00,1577.61,3,Cloudy,High,Completed
O08036,C00658,R0056,2025-02-09 11:00:00,219.32,5,Cloudy,Low,Completed
O08037,C00880,R0047,2025-03-08 14:00:00,1693.03,1,Cloudy,Low,Completed
O08038,C01712,R0071,2025-02-05 13:00:00,1776.5,5,Clear,High,Completed
O08039,C01017,R0040,2025-03-21 13:00:00,1593.35,6,Rainy,Medium,Completed
O08040,C00554,R0059,2025-03-24 09:00:00,1659.42,1,Clear,High,Cancelled
O08041,C00809,R0043,2025-02-14 05:00:00,1166.82,1,Clear,Medium,Completed
O08042,C00971,R0092,2025-03-02 02:00:00,603.28,4,Clear,High,Completed
O08043,C01113,R0066,2025-01-13 13:00:00,1322.14,1,Rainy,Low,Completed
O08044,C00730,R0009,2025-01-27 14:00:00,935.13,3,Cloudy,Medium,Completed
O08045,C01021,R0006,2025-01-03 22:00:00,110.14,4,Cloudy,Low,Cancelled
O08046,C00954,R0065,2025-03-22 02:00:00,1005.97,3,Clear,Medium,Completed
O08047,C01252,R0003,2025-01-27 21:00:00,1337.26,6,Clear,Medium,Completed
O08048,C01834,R0074,2025-03-16 12:00:00,126.38,3,Clear,High,Completed
O08049,C01315,R0037,2025-01-08 05:00:00,1280.58,2,Clear,Low,Completed
O08050,C01446,R0087,2025-03-25 06:00:00,1339.81,3,Cloudy,Medium,Completed
O08051,C01091,R0033,2025-01-04 17:00:00,400.4,1,Clear,Low,Cancelled
O08052,C01275,R0009,2025-02-04 07:00:00,919.04,5,Rainy,Medium,Completed
O08053,C01065,R0053,2025-01-23 22:00:00,1932.23,4,Rainy,Medium,Completed
O08054,C00099,R0077,2025-01-03 11:00:00,1779.96,4,Cloudy,Low,Completed
O08055,C01330,R0092,2025-02-17 00:00:00,880.56,4,Clear,Low,Completed
O08056,C00872,R0051,2025-02-22 14:00:00,764.71,5,Clear,Low,Completed
O08057,C01878,R0071,2025-03-03 21:00:00,335.75,3,Cloudy,Low,Completed
O08058,C01480,R0026,2025-01-06 06:00:00,166.86,6,Cloudy,Low,Completed
O08059,C01615,R0016,2025-01-04 10:00:00,665.18,2,Cloudy,High,Completed
O08060,C00301,R0040,2025-02-21 19:00:00,1886.54,1,Clear,Low,Completed
O08061,C01223,R0090,2025-02-09 09:00:00,1921.37,6,Clear,High,Completed
O08062,C01683,R0051,2025-03-10 08:00:00,1643.79,4,Clear,Low,Completed
O08063,C00488,R0039,2025-03-23 08:00:00,766.57,1,Clear,Low,Completed
O08064,C01130,R0055,2025-03-25 03:00:00,372.89,3,Clear,Low,Completed
O08065,C01425,R0096,2025-02-07 01:00:00,1231.51,6,Clear,High,Completed
O08066,C01729,R0036,2025-01-24 21:00:00,1328.36,2,Clear,High,Completed
O08067,C01005,R0065,2025-01-22 08:00:00,906.69,4,Cloudy,Low,Completed
O08068,C00477,R0085,2025-03-21 13:00:00,1414.13,3,Clear,Low,Completed
O08069,C01146,R0077,2025-01-03 16:00:00,1518.7,6,Cloudy,High,Completed
O08070,C01101,R0090,2025-03-23 20:00:00,1587.82,2,Clear,High,Cancelled
O08071,C01336,R0045,2025-02-15 09:00:00,1054.37,6,Cloudy,Medium,Completed
O08072,C01136,R0009,2025-03-29 13:00:00,1604.12,4,Clear,High,Completed
O08073,C00861,R0037,2025-02-21 20:00:00,148.41,3,Clear,High,Completed
O08074,C00809,R0087,2025-02-07 00:00:00,1392.77,1,Clear,High,Cancelled
O08075,C01706,R0001,2025-01-26 11:00:00,547.7,6,Rainy,Medium,Completed
O08076,C00518,R0066,2025-01-19 05:00:00,613.99,5,Clear,Low,Completed
O08077,C01221,R0063,2025-02-16 22:00:00,273.47,4,Cloudy,Medium,Completed
O08078,C01122,R0043,2025-03-02 19:00:00,465.55,2,Rainy,Low,Completed
O08079,C00459,R0028,2025-03-02 04:00:00,1984.82,2,Cloudy,Low,Completed
O08080,C01865,R0100,2025-01-22 19:00:00,889.24,5,Clear,Medium,Cancelled
O08081,C00230,R0031,2025-03-03 02:00:00,1862.75,5,Clear,Medium,Completed
O08082,C01192,R0069,2025-02-03 07:00:00,409.51,3,Rainy,Medium,Completed
O08083,C01833,R0089,2025-02-12 15:00:00,487.71,5,Cloudy,Low,Completed
O08084,C01801,R0008,2025-03-07 19:00:00,1159.85,4,Clear,High,Completed
O08085,C00008,R0034,2025-01-14 09:00:00,764.11,6,Rainy,Low,Cancelled
O08086,C01196,R0049,2025-01-08 11:00:00,1323.44,5,Cloudy,High,Completed
O08087,C01978,R0096,2025-03-13 00:00:00,901.89,4,Cloudy,Medium,Completed
O08088,C01384,R0058,2025-01-19 17:00:00,1642.03,1,Cloudy,Low,Cancelled
O08089,C00195,R0075,2025-02-23 12:00:00,919.96,5,Clear,High,Completed
O08090,C01293,R0047,2025-03-11 04:00:00,1187.46,1,Cloudy,Low,Completed
O08091,C01043,R0025,2025-02-22 09:00:00,710.04,6,Rainy,Low,Completed
O08092,C00354,R0003,2025-02-07 15:00:00,1437.68,2,Clear,Low,Completed
O08093,C01888,R0045,2025-02-19 01:00:00,1343.99,6,Clear,Medium,Completed
O08094,C01073,R0052,2025-01-14 17:00:00,854.3,5,Cloudy,High,Completed
O08095,C00464,R0096,2025-01-27 12:00:00,624.46,2,Clear,High,Completed
O08096,C00356,R0099,2025-03-20 17:00:00,1266.8,6,Clear,High,Completed
O08097,C00850,R0096,2025-03-21 18:00:00,1891.99,1,Clear,Medium,Completed
O08098,C00974,R0034,2025-03-29 12:00:00,352.02,2,Clear,Medium,Completed
O08099,C01182,R0069,2025-03-19 19:00:00,1618.32,1,Clear,Medium,Cancelled
O08100,C00066,R0092,2025-01-18 04:00:00,1131.68,3,Clear,Low,Completed
O08101,C01997,R0092,2025-03-06 04:00:00,1098.56,6,Clear,High,Completed
O08102,C00859,R0008,2025-03-03 11:00:00,1927.2,6,Clear,High,Completed
O08103,C00571,R0027,2025-03-07 04:00:00,1251.16,1,Clear,High,Completed
O08104,C01845,R0080,2025-01-22 10:00:00,1677.98,3,Cloudy,High,Completed
O08105,C00308,R0063,2025-01-21 00:00:00,1077.51,2,Cloudy,Medium,Completed
O08106,C01361,R0082,2025-01-22 13:00:00,574.72,1,Cloudy,Low,Completed
O08107,C01695,R0025,2025-03-03 20:00:00,1419.53,3,Clear,High,Completed
O08108,C00783,R0058,2025-01-13 16:00:00,1854.04,1,Cloudy,High,Completed
O08109,C00121,R0048,2025-01-28 06:00:00,1698.34,4,Clear,Medium,Completed
O08110,C00766,R0001,2025-03-24 09:00:00,476.89,6,Clear,High,Completed
O08111,C01428,R0008,2025-01-08 12:00:00,702.09,4,Clear,Low,Completed
O08112,C00773,R0021,2025-01-02 05:00:00,1082.07,2,Clear,Medium,Completed
O08113,C01671,R0098,2025-02-01 20:00:00,1186.05,4,Cloudy,High,Completed
O08114,C01810,R0088,2025-01-02 15:00:00,468.25,6,Cloudy,High,Completed
O08115,C01592,R0090,2025-02-07 03:00:00,537.02,5,Cloudy,High,Completed
O08116,C01867,R0078,2025-03-22 06:00:00,1541.78,3,Rainy,Low,Completed
O08117,C00096,R0029,2025-02-09 06:00:00,1487.6,6,Rainy,Low,Cancelled
O08118,C01138,R0030,2025-02-14 10:00:00,1694.5,6,Clear,Medium,Completed
O08119,C00987,R0003,2025-03-16 06:00:00,1872.57,5,Clear,Medium,Cancelled
O08120,C01893,R0007,2025-01-29 12:00:00,685.7,4,Clear,Medium,Completed
O08121,C01453,R0100,2025-02-14 08:00:00,1733.23,2,Clear,Medium,Cancelled
O08122,C00540,R0011,2025-03-08 01:00:00,1365.42,5,Cloudy,Medium,Completed
O08123,C01842,R0032,2025-02-26 02:00:00,1919.76,6,Clear,Medium,Completed
O08124,C00002,R0059,2025-02-19 06:00:00,616.94,2,Clear,High,Completed
O08125,C01236,R0012,2025-01-02 12:00:00,612.38,1,Clear,Medium,Completed
O08126,C00580,R0079,2025-01-23 10:00:00,1438.16,6,Clear,High,Completed
O08127,C01664,R0038,2025-03-22 01:00:00,1863.98,5,Cloudy,Low,Completed
O08128,C00333,R0024,2025-01-11 08:00:00,1666.66,1,Clear,High,Completed
O08129,C01048,R0065,2025-01-29 20:00:00,1481.38,5,Cloudy,Medium,Cancelled
O08130,C01789,R0018,2025-02-13 08:00:00,835.89,3,Cloudy,Medium,Completed
O08131,C01392,R0046,2025-02-27 23:00:00,1463.76,2,Clear,Medium,Completed
O08132,C00742,R0056,2025-02-25 15:00:00,1622.08,1,Clear,High,Completed
O08133,C00506,R0063,2025-03-01 22:00:00,1531.24,4,Rainy,Medium,Completed
